Mod:Item:MetaData, Localized Name
buildcraftsilicon:plug_facade:0, Facade: Dense Coal Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Cold-Iron Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Cold-Iron Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Diamond Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Diamond Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Emerald Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Emerald Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Gold Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Gold Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Iron Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Iron Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Lapis Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Lapis Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Magnesium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Magnesium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Manganese Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Manganese Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Mercury Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Mercury Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Mithril Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Mithril Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Coal Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Coal Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Diamond Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Diamond Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Emerald Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Emerald Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Gold Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Gold Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Iron Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Iron Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Lapis Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Lapis Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Mithril Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Mithril Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Silver Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Silver Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Tin Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nether Tin Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Osmium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Osmium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Plutonium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Plutonium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Rutile Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Rutile Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Silver Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Silver Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Starsteel Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Starsteel Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Tantalum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Tantalum Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Thorium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Thorium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Tin Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Tin Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Tungsten Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Tungsten Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Uranium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Uranium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Zinc Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Zinc Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Zirconium Ore
buildcraftsilicon:plug_facade:0, Facade: Dense Zirconium Ore
buildcraftsilicon:plug_facade:0, Facade: Awakened Draconium Block
buildcraftsilicon:plug_facade:0, Facade: Awakened Draconium Block
buildcraftsilicon:plug_facade:0, Facade: Draconium Block
buildcraftsilicon:plug_facade:0, Facade: Draconium Block
buildcraftsilicon:plug_facade:0, Facade: Draconium Block
buildcraftsilicon:plug_facade:0, Facade: Draconium Block
buildcraftsilicon:plug_facade:0, Facade: Draconium Ore
buildcraftsilicon:plug_facade:0, Facade: Draconium Ore
buildcraftsilicon:plug_facade:0, Facade: Draconium Ore
buildcraftsilicon:plug_facade:0, Facade: Draconium Ore
buildcraftsilicon:plug_facade:0, Facade: Draconium Ore
buildcraftsilicon:plug_facade:0, Facade: Draconium Ore
buildcraftsilicon:plug_facade:0, Facade: Draconium Infused Obsidian
buildcraftsilicon:plug_facade:0, Facade: Draconium Infused Obsidian
buildcraftsilicon:plug_facade:0, Facade: Dislocation Normalization Field Projector
buildcraftsilicon:plug_facade:0, Facade: Dislocation Normalization Field Projector
buildcraftsilicon:plug_facade:0, Facade: Archaic Bricks
buildcraftsilicon:plug_facade:0, Facade: Archaic Bricks
buildcraftsilicon:plug_facade:0, Facade: Archaic Edge
buildcraftsilicon:plug_facade:0, Facade: Archaic Edge
buildcraftsilicon:plug_facade:0, Facade: Archaic Light
buildcraftsilicon:plug_facade:0, Facade: Archaic Light
buildcraftsilicon:plug_facade:0, Facade: Archaic Tile
buildcraftsilicon:plug_facade:0, Facade: Archaic Tile
buildcraftsilicon:plug_facade:0, Facade: Ashen Brick
buildcraftsilicon:plug_facade:0, Facade: Ashen Brick
buildcraftsilicon:plug_facade:0, Facade: Ashen Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Stone
buildcraftsilicon:plug_facade:0, Facade: Ashen Stone
buildcraftsilicon:plug_facade:0, Facade: Ashen Stone Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Stone Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Stone Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Stone Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Tile
buildcraftsilicon:plug_facade:0, Facade: Ashen Tile
buildcraftsilicon:plug_facade:0, Facade: Ashen Tile Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Tile Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Tile Double Slab
buildcraftsilicon:plug_facade:0, Facade: Ashen Tile Double Slab
buildcraftsilicon:plug_facade:0, Facade: Aluminium Block
buildcraftsilicon:plug_facade:0, Facade: Aluminium Block
buildcraftsilicon:plug_facade:0, Facade: Bronze Block
buildcraftsilicon:plug_facade:0, Facade: Bronze Block
buildcraftsilicon:plug_facade:0, Facade: Caminite Bricks
buildcraftsilicon:plug_facade:0, Facade: Caminite Bricks
buildcraftsilicon:plug_facade:0, Facade: Caminite Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Caminite Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Caminite Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Caminite Brick Double Slab
buildcraftsilicon:plug_facade:0, Facade: Copper Block
buildcraftsilicon:plug_facade:0, Facade: Copper Block
buildcraftsilicon:plug_facade:0, Facade: Dawnstone Block
buildcraftsilicon:plug_facade:0, Facade: Dawnstone Block
buildcraftsilicon:plug_facade:0, Facade: Electrum Block
buildcraftsilicon:plug_facade:0, Facade: Electrum Block
buildcraftsilicon:plug_facade:0, Facade: Lead Block
buildcraftsilicon:plug_facade:0, Facade: Lead Block
buildcraftsilicon:plug_facade:0, Facade: Nickel Block
buildcraftsilicon:plug_facade:0, Facade: Nickel Block
buildcraftsilicon:plug_facade:0, Facade: Silver Block
buildcraftsilicon:plug_facade:0, Facade: Silver Block
buildcraftsilicon:plug_facade:0, Facade: Tin Block
buildcraftsilicon:plug_facade:0, Facade: Tin Block
buildcraftsilicon:plug_facade:0, Facade: Aluminium Ore
buildcraftsilicon:plug_facade:0, Facade: Aluminium Ore
buildcraftsilicon:plug_facade:0, Facade: Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Silver Ore
buildcraftsilicon:plug_facade:0, Facade: Silver Ore
buildcraftsilicon:plug_facade:0, Facade: Tin Ore
buildcraftsilicon:plug_facade:0, Facade: Tin Ore
buildcraftsilicon:plug_facade:0, Facade: Sealed Planks
buildcraftsilicon:plug_facade:0, Facade: Sealed Planks
buildcraftsilicon:plug_facade:0, Facade: Reinforced Sealed Planks
buildcraftsilicon:plug_facade:0, Facade: Reinforced Sealed Planks
buildcraftsilicon:plug_facade:0, Facade: Electrical Steel Block
buildcraftsilicon:plug_facade:0, Facade: Electrical Steel Block
buildcraftsilicon:plug_facade:0, Facade: Energetic Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Energetic Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Vibrant Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Vibrant Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Redstone Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Redstone Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Conductive Iron Block
buildcraftsilicon:plug_facade:0, Facade: Conductive Iron Block
buildcraftsilicon:plug_facade:0, Facade: Pulsating Iron Block
buildcraftsilicon:plug_facade:0, Facade: Pulsating Iron Block
buildcraftsilicon:plug_facade:0, Facade: Dark Steel Block
buildcraftsilicon:plug_facade:0, Facade: Dark Steel Block
buildcraftsilicon:plug_facade:0, Facade: Soularium Block
buildcraftsilicon:plug_facade:0, Facade: Soularium Block
buildcraftsilicon:plug_facade:0, Facade: End Steel Block
buildcraftsilicon:plug_facade:0, Facade: End Steel Block
buildcraftsilicon:plug_facade:0, Facade: Iron Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Iron Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Crude Steel Block
buildcraftsilicon:plug_facade:0, Facade: Crude Steel Block
buildcraftsilicon:plug_facade:0, Facade: Crystalline Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Crystalline Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Melodic Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Melodic Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Stellar Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Stellar Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Crystalline Pink Slime Block
buildcraftsilicon:plug_facade:0, Facade: Crystalline Pink Slime Block
buildcraftsilicon:plug_facade:0, Facade: Energetic Silver Block
buildcraftsilicon:plug_facade:0, Facade: Energetic Silver Block
buildcraftsilicon:plug_facade:0, Facade: Vivid Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Vivid Alloy Block
buildcraftsilicon:plug_facade:0, Facade: Concussion Charge
buildcraftsilicon:plug_facade:0, Facade: Concussion Charge
buildcraftsilicon:plug_facade:0, Facade: Concussion Charge
buildcraftsilicon:plug_facade:0, Facade: Concussion Charge
buildcraftsilicon:plug_facade:0, Facade: Confusion Charge
buildcraftsilicon:plug_facade:0, Facade: Confusion Charge
buildcraftsilicon:plug_facade:0, Facade: Confusion Charge
buildcraftsilicon:plug_facade:0, Facade: Confusion Charge
buildcraftsilicon:plug_facade:0, Facade: Machine Chassis (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Chassis (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Blank Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Blank Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Tops (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Tops (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine Backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine with sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine with sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine width backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Machine width backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Blank Soul Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Blank Soul Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine Tops (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine Tops (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine Sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine Sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine Backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine Backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine with sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine with sides (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine width backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Soul Machine width backs (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Red Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Red Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Broken Spawner (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Broken Spawner (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Invisible Block (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Invisible Block (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Alloy Smelter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Item Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Omni Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Creative Buffer (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Crafter (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Painting Machine (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Power Monitor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: SAG Mill (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Slice'N'Splice (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Stirling Generator (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Pressurized Fluid Tank (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Travel Anchor (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Vacuum Chest (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
buildcraftsilicon:plug_facade:0, Facade: Wireless Charger (decoration block)
